type,class,name,filename,err,id,h,r1,r2,thick,res,rim,flat,dent,enclosed,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12
bowl,,conicinc,1378_bowl_conicinc_160x012x012-02,"",55,160,12,12,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1379_bowl_conicinc_160x012x012-02,"",56,160,12,12,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1380_bowl_conicinc_160x012x012-02,"",57,160,12,12,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1381_bowl_conicinc-rim_160x012x012-02,"",58,160,12,12,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1382_bowl_conicinc-rim_160x012x012-02,"",59,160,12,12,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1383_bowl_conicinc-rim_160x012x012-02,"",60,160,12,12,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1384_bowl_conicinc_160x012x012-05,"",61,160,12,12,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1385_bowl_conicinc_160x012x012-05,"",62,160,12,12,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1386_bowl_conicinc_160x012x012-05,"",63,160,12,12,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1387_bowl_conicinc-rim_160x012x012-05,"",64,160,12,12,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1388_bowl_conicinc-rim_160x012x012-05,"",65,160,12,12,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1389_bowl_conicinc-rim_160x012x012-05,"",66,160,12,12,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1390_bowl_conicinc_160x012x012-08,"",67,160,12,12,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1391_bowl_conicinc_160x012x012-08,"",68,160,12,12,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1392_bowl_conicinc_160x012x012-08,"",69,160,12,12,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1393_bowl_conicinc-rim_160x012x012-08,"",70,160,12,12,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1394_bowl_conicinc-rim_160x012x012-08,"",71,160,12,12,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1395_bowl_conicinc-rim_160x012x012-08,"",72,160,12,12,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1396_bowl_conicinc_160x015x015-02,"",73,160,15,15,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1397_bowl_conicinc_160x015x015-02,"",74,160,15,15,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1398_bowl_conicinc_160x015x015-02,"",75,160,15,15,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1399_bowl_conicinc-rim_160x015x015-02,"",76,160,15,15,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1400_bowl_conicinc-rim_160x015x015-02,"",77,160,15,15,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1401_bowl_conicinc-rim_160x015x015-02,"",78,160,15,15,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1402_bowl_conicinc_160x015x015-05,"",79,160,15,15,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1403_bowl_conicinc_160x015x015-05,"",80,160,15,15,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1404_bowl_conicinc_160x015x015-05,"",81,160,15,15,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1405_bowl_conicinc-rim_160x015x015-05,"",82,160,15,15,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1406_bowl_conicinc-rim_160x015x015-05,"",83,160,15,15,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1407_bowl_conicinc-rim_160x015x015-05,"",84,160,15,15,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1408_bowl_conicinc_160x015x015-08,"",85,160,15,15,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1409_bowl_conicinc_160x015x015-08,"",86,160,15,15,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1410_bowl_conicinc_160x015x015-08,"",87,160,15,15,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1411_bowl_conicinc-rim_160x015x015-08,"",88,160,15,15,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1412_bowl_conicinc-rim_160x015x015-08,"",89,160,15,15,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1413_bowl_conicinc-rim_160x015x015-08,"",90,160,15,15,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1414_bowl_conicinc_160x018x018-02,"",91,160,18,18,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1415_bowl_conicinc_160x018x018-02,"",92,160,18,18,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1416_bowl_conicinc_160x018x018-02,"",93,160,18,18,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1417_bowl_conicinc-rim_160x018x018-02,"",94,160,18,18,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1418_bowl_conicinc-rim_160x018x018-02,"",95,160,18,18,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1419_bowl_conicinc-rim_160x018x018-02,"",96,160,18,18,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1420_bowl_conicinc_160x018x018-05,"",97,160,18,18,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1421_bowl_conicinc_160x018x018-05,"",98,160,18,18,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1422_bowl_conicinc_160x018x018-05,"",99,160,18,18,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1423_bowl_conicinc-rim_160x018x018-05,"",100,160,18,18,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1424_bowl_conicinc-rim_160x018x018-05,"",101,160,18,18,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1425_bowl_conicinc-rim_160x018x018-05,"",102,160,18,18,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1426_bowl_conicinc_160x018x018-08,"",103,160,18,18,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1427_bowl_conicinc_160x018x018-08,"",104,160,18,18,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1428_bowl_conicinc_160x018x018-08,"",105,160,18,18,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1429_bowl_conicinc-rim_160x018x018-08,"",106,160,18,18,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1430_bowl_conicinc-rim_160x018x018-08,"",107,160,18,18,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1431_bowl_conicinc-rim_160x018x018-08,"",108,160,18,18,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1432_bowl_conicinc_180x012x012-02,"",109,180,12,12,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1433_bowl_conicinc_180x012x012-02,"",110,180,12,12,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1434_bowl_conicinc_180x012x012-02,"",111,180,12,12,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1435_bowl_conicinc-rim_180x012x012-02,"",112,180,12,12,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1436_bowl_conicinc-rim_180x012x012-02,"",113,180,12,12,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1437_bowl_conicinc-rim_180x012x012-02,"",114,180,12,12,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1438_bowl_conicinc_180x012x012-05,"",115,180,12,12,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1439_bowl_conicinc_180x012x012-05,"",116,180,12,12,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1440_bowl_conicinc_180x012x012-05,"",117,180,12,12,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1441_bowl_conicinc-rim_180x012x012-05,"",118,180,12,12,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1442_bowl_conicinc-rim_180x012x012-05,"",119,180,12,12,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1443_bowl_conicinc-rim_180x012x012-05,"",120,180,12,12,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1444_bowl_conicinc_180x012x012-08,"",121,180,12,12,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1445_bowl_conicinc_180x012x012-08,"",122,180,12,12,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1446_bowl_conicinc_180x012x012-08,"",123,180,12,12,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1447_bowl_conicinc-rim_180x012x012-08,"",124,180,12,12,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1448_bowl_conicinc-rim_180x012x012-08,"",125,180,12,12,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1449_bowl_conicinc-rim_180x012x012-08,"",126,180,12,12,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1450_bowl_conicinc_180x015x015-02,"",127,180,15,15,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1451_bowl_conicinc_180x015x015-02,"",128,180,15,15,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1452_bowl_conicinc_180x015x015-02,"",129,180,15,15,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1453_bowl_conicinc-rim_180x015x015-02,"",130,180,15,15,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1454_bowl_conicinc-rim_180x015x015-02,"",131,180,15,15,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1455_bowl_conicinc-rim_180x015x015-02,"",132,180,15,15,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1456_bowl_conicinc_180x015x015-05,"",133,180,15,15,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1457_bowl_conicinc_180x015x015-05,"",134,180,15,15,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1458_bowl_conicinc_180x015x015-05,"",135,180,15,15,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1459_bowl_conicinc-rim_180x015x015-05,"",136,180,15,15,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1460_bowl_conicinc-rim_180x015x015-05,"",137,180,15,15,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1461_bowl_conicinc-rim_180x015x015-05,"",138,180,15,15,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1462_bowl_conicinc_180x015x015-08,"",139,180,15,15,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1463_bowl_conicinc_180x015x015-08,"",140,180,15,15,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1464_bowl_conicinc_180x015x015-08,"",141,180,15,15,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1465_bowl_conicinc-rim_180x015x015-08,"",142,180,15,15,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1466_bowl_conicinc-rim_180x015x015-08,"",143,180,15,15,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1467_bowl_conicinc-rim_180x015x015-08,"",144,180,15,15,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1468_bowl_conicinc_180x018x018-02,"",145,180,18,18,0.2,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1469_bowl_conicinc_180x018x018-02,"",146,180,18,18,0.2,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1470_bowl_conicinc_180x018x018-02,"",147,180,18,18,0.2,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1471_bowl_conicinc-rim_180x018x018-02,"",148,180,18,18,0.2,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1472_bowl_conicinc-rim_180x018x018-02,"",149,180,18,18,0.2,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1473_bowl_conicinc-rim_180x018x018-02,"",150,180,18,18,0.2,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1474_bowl_conicinc_180x018x018-05,"",151,180,18,18,0.5,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1475_bowl_conicinc_180x018x018-05,"",152,180,18,18,0.5,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1476_bowl_conicinc_180x018x018-05,"",153,180,18,18,0.5,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1477_bowl_conicinc-rim_180x018x018-05,"",154,180,18,18,0.5,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1478_bowl_conicinc-rim_180x018x018-05,"",155,180,18,18,0.5,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1479_bowl_conicinc-rim_180x018x018-05,"",156,180,18,18,0.5,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1480_bowl_conicinc_180x018x018-08,"",157,180,18,18,0.8,5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1481_bowl_conicinc_180x018x018-08,"",158,180,18,18,0.8,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc,1482_bowl_conicinc_180x018x018-08,"",159,180,18,18,0.8,5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1483_bowl_conicinc-rim_180x018x018-08,"",160,180,18,18,0.8,5,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1484_bowl_conicinc-rim_180x018x018-08,"",161,180,18,18,0.8,5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
bowl,,conicinc-rim,1485_bowl_conicinc-rim_180x018x018-08,"",162,180,18,18,0.8,5,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
bottle-gen,bottles,bottle,1486_bottle-gen_bottle_200x025x025-03,"",1,200,25,25,0.3,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1487_bottle-gen_bottle_200x025x025-03,"",2,200,25,25,0.3,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1488_bottle-gen_bottle_200x025x025-03,"",3,200,25,25,0.3,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1489_bottle-gen_bottle_200x025x025-03,"",4,200,25,25,0.3,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1490_bottle-gen_bottle_200x025x025-03,"",5,200,25,25,0.3,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1491_bottle-gen_bottle_200x025x025-03,"",6,200,25,25,0.3,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1492_bottle-gen_bottle_200x025x025-03,"",7,200,25,25,0.3,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1493_bottle-gen_bottle_200x025x025-03,"",8,200,25,25,0.3,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1494_bottle-gen_bottle_200x025x025-03,"",9,200,25,25,0.3,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1495_bottle-gen_bottle-rim_200x025x025-03,"",10,200,25,25,0.3,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1496_bottle-gen_bottle-rim_200x025x025-03,"",11,200,25,25,0.3,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1497_bottle-gen_bottle-rim_200x025x025-03,"",12,200,25,25,0.3,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1498_bottle-gen_bottle-rim_200x025x025-03,"",13,200,25,25,0.3,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1499_bottle-gen_bottle-rim_200x025x025-03,"",14,200,25,25,0.3,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1500_bottle-gen_bottle-rim_200x025x025-03,"",15,200,25,25,0.3,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1501_bottle-gen_bottle-rim_200x025x025-03,"",16,200,25,25,0.3,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1502_bottle-gen_bottle-rim_200x025x025-03,"",17,200,25,25,0.3,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1503_bottle-gen_bottle-rim_200x025x025-03,"",18,200,25,25,0.3,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1504_bottle-gen_bottle_200x025x025-06,"",19,200,25,25,0.65,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1505_bottle-gen_bottle_200x025x025-06,"",20,200,25,25,0.65,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1506_bottle-gen_bottle_200x025x025-06,"",21,200,25,25,0.65,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1507_bottle-gen_bottle_200x025x025-06,"",22,200,25,25,0.65,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1508_bottle-gen_bottle_200x025x025-06,"",23,200,25,25,0.65,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1509_bottle-gen_bottle_200x025x025-06,"",24,200,25,25,0.65,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1510_bottle-gen_bottle_200x025x025-06,"",25,200,25,25,0.65,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1511_bottle-gen_bottle_200x025x025-06,"",26,200,25,25,0.65,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1512_bottle-gen_bottle_200x025x025-06,"",27,200,25,25,0.65,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1513_bottle-gen_bottle-rim_200x025x025-06,"",28,200,25,25,0.65,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1514_bottle-gen_bottle-rim_200x025x025-06,"",29,200,25,25,0.65,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1515_bottle-gen_bottle-rim_200x025x025-06,"",30,200,25,25,0.65,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1516_bottle-gen_bottle-rim_200x025x025-06,"",31,200,25,25,0.65,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1517_bottle-gen_bottle-rim_200x025x025-06,"",32,200,25,25,0.65,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1518_bottle-gen_bottle-rim_200x025x025-06,"",33,200,25,25,0.65,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1519_bottle-gen_bottle-rim_200x025x025-06,"",34,200,25,25,0.65,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1520_bottle-gen_bottle-rim_200x025x025-06,"",35,200,25,25,0.65,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1521_bottle-gen_bottle-rim_200x025x025-06,"",36,200,25,25,0.65,5,1,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1522_bottle-gen_bottle_200x025x025-10,"",37,200,25,25,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1523_bottle-gen_bottle_200x025x025-10,"",38,200,25,25,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1524_bottle-gen_bottle_200x025x025-10,"",39,200,25,25,1,5,0,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1525_bottle-gen_bottle_200x025x025-10,"",40,200,25,25,1,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1526_bottle-gen_bottle_200x025x025-10,"",41,200,25,25,1,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1527_bottle-gen_bottle_200x025x025-10,"",42,200,25,25,1,5,0,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle,1528_bottle-gen_bottle_200x025x025-10,"",43,200,25,25,1,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle,1529_bottle-gen_bottle_200x025x025-10,"",44,200,25,25,1,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle,1530_bottle-gen_bottle_200x025x025-10,"",45,200,25,25,1,5,0,0,0,0,0.75,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1531_bottle-gen_bottle-rim_200x025x025-10,"",46,200,25,25,1,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1532_bottle-gen_bottle-rim_200x025x025-10,"",47,200,25,25,1,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1533_bottle-gen_bottle-rim_200x025x025-10,"",48,200,25,25,1,5,1,0,0,0,0.6,0,0,0,0,0,0,0,0.05,0.3,0.3,0
bottle-gen,bottles,bottle-rim,1534_bottle-gen_bottle-rim_200x025x025-10,"",49,200,25,25,1,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.2,0
bottle-gen,bottles,bottle-rim,1535_bottle-gen_bottle-rim_200x025x025-10,"",50,200,25,25,1,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.25,0
bottle-gen,bottles,bottle-rim,1536_bottle-gen_bottle-rim_200x025x025-10,"",51,200,25,25,1,5,1,0,0,0,0.675,0,0,0,0,0,0,0,0.05,0.3,0.3,0
